movie_id,title,industry,genre,budget_million,release_year,runtime_min,critic_rating,audience_rating,review_sentiment,review_volume,star_power,social_media_buzz,marketing_spend_million,box_office_collection
1514,Dabangg (2013) (2021),Hindi,Comedy,238.04,2016,126,6.5,7.4,-0.54,1789,8.3,10,58.82,1510.27
1515,Karthikeya 2 (2013),Telugu,Romance,71.73,2012,121,7.4,9.9,0.76,1330,6.6,1878,48.55,245.27
1516,Rockstar (2025),Hindi,Family,235.97,2019,140,3.3,3.9,-0.5,2448,5.5,2698,61.17,692.45
1517,Kabali (2022),Tamil,Action,58.77,2021,160,7.9,9.7,-0.38,3330,9.9,260,52.89,152.62
1518,Article 15 (2021),Hindi,Musical,111.12,2019,138,7.4,6.6,-0.4,2312,8.9,3060,3.62,388.72
1519,Jhund (2017),Hindi,Biopic,76.86,2018,156,6.9,6.1,-0.29,3039,8.9,1388,13.71,157.55
1520,Rustom (2014),Tamil,Thriller,94.28,2024,142,7.0,7.1,0.21,6568,5.4,455,66.73,343.87
1521,Bajirao Mastani (2017),Hindi,Comedy,17.66,2020,148,6.9,5.4,-0.39,91,6.3,3579,15.89,246.62
1522,Panga (2010),Hindi,Musical,195.36,2025,123,6.5,6.5,0.56,2125,4.4,1032,45.66,673.09
1523,Thappad (2023),Hindi,Sports,20.32,2019,135,8.2,7.3,0.03,1700,6.4,19,18.29,172.79
1524,Kahaani (2022) (2013),Hindi,Drama,199.32,2016,114,5.6,5.3,0.34,263,7.2,1825,41.66,1031.77
1525,Angamaly Diaries (2013) (2015),Tamil,Thriller,23.52,2023,148,6.0,5.0,-0.63,3986,3.6,2336,21.17,163.23
1526,Soodhu Kavvum (2018) (2016),Hindi,Romance,243.52,2025,163,8.0,8.4,-0.24,2391,8.1,4065,1.6,1126.92
1527,Arjun Reddy (2010),Tamil,Action,73.23,2018,125,7.0,7.4,0.05,2618,6.8,3485,6.42,287.34
1528,Queen (2021),Tamil,Romance,87.27,2018,134,7.5,8.8,0.31,386,8.4,10,75.05,229.98
1529,Ustad Hotel (2013),Hindi,Thriller,58.73,2015,133,7.4,7.5,0.19,3372,5.5,1987,28.99,197.32
1530,Eega (2013),Telugu,Drama,26.35,2017,125,6.4,7.3,0.99,2588,8.1,1109,23.72,42.5
1531,Paan Singh Tomar (2016) (2011),Tamil,Action,16.53,2015,112,6.1,5.9,0.7,4176,5.3,10,14.88,24.26
1532,Lipstick Under My Burkha (2018),Malayalam,Drama,13.99,2014,158,7.2,6.4,-0.13,1574,7.4,2881,12.59,63.29
1533,Golmaal Again (2011),Kannada,Musical,13.09,2025,136,5.7,4.9,0.44,3639,7.1,3527,11.78,102.14
1534,Jai Bhim (2024) (2020),Tamil,Drama,1.52,2025,147,7.1,6.9,0.17,2264,5.2,3854,1.37,63.4
1535,Neerja (2013),Hindi,Romance,135.81,2010,129,5.3,5.3,-0.93,565,5.7,10,24.5,1312.21
1536,Vikram (2024) (2016),Hindi,Drama,28.99,2011,130,7.9,8.9,-0.66,1015,5.2,10,26.09,130.81
1537,Raanjhanaa (2016) (2013),Hindi,Drama,143.99,2020,142,7.6,8.0,0.57,3474,8.0,391,32.43,881.56
1538,Kaithi (2015),Hindi,Romance,44.49,2016,122,6.0,7.2,0.71,765,6.1,733,3.37,172.27
1539,Andhadhun (2015) (2015),Tamil,Drama,75.73,2017,168,5.8,5.3,0.68,2380,8.1,2879,36.1,218.72
1540,Thuppakki (2025) (2024),Tamil,Drama,24.45,2020,140,8.2,8.1,-0.52,4210,6.1,2397,10.91,77.39
1541,Kesari (2021),Tamil,Action,52.43,2010,153,6.8,6.3,0.05,2853,7.6,4657,31.12,408.25
1542,Singham (2013),Malayalam,Thriller,4.34,2018,150,7.0,7.1,0.72,2066,4.5,4346,3.91,93.9
1543,Raanjhanaa (2024),Hindi,Romance,236.94,2024,110,7.1,8.6,-0.87,1097,4.5,551,75.6,484.91
1544,Master (2019),Marathi,Action,70.75,2025,136,7.8,7.2,-0.33,3236,9.2,10,8.96,114.98
1545,Padmaavat (2017) (2011),Hindi,Drama,294.95,2024,149,7.8,6.1,-0.37,1366,5.3,1293,70.67,2260.47
1546,Kabir Singh (2014) (2012),Hindi,Romance,124.91,2022,167,6.1,7.2,-0.39,549,8.4,10,39.49,867.75
1547,Queen (2014) (2017),Marathi,Family,28.55,2012,171,7.7,7.6,-0.95,1304,4.9,1038,25.7,83.69
1548,Queen (2014) (2023),Hindi,Crime,248.04,2015,146,6.9,6.7,0.03,2409,2.3,406,66.81,737.75
1549,Robot (Enthiran) (2012),Kannada,Romance,89.01,2016,134,6.2,7.9,0.31,1999,6.8,1158,11.17,334.24
1550,Pathaan (2016),Malayalam,Action,17.15,2021,157,5.6,5.8,0.13,110,7.3,1807,15.43,138.98
1551,Ustad Hotel (2018) (2023),Hindi,Drama,106.82,2018,120,7.3,6.8,0.19,844,8.5,1446,55.99,352.85
1552,Lootera (2024),Kannada,Romance,63.25,2016,112,8.2,8.7,0.76,3687,9.3,10,24.79,166.23
1553,Kahaani (2022) (2012),Hindi,Romance,54.02,2016,120,6.1,6.7,-0.01,782,4.5,1061,48.62,144.16
1554,Lipstick Under My Burkha (2020),Malayalam,Drama,54.69,2025,146,6.2,7.4,-0.4,1863,7.1,1221,16.5,197.97
1555,Drishyam (Malayalam) (2012),Malayalam,Comedy,21.22,2012,133,6.3,5.5,-0.53,3138,7.5,737,19.1,46.73
1556,Dangal (2011),Hindi,Comedy,52.41,2022,146,7.7,8.2,0.93,491,6.0,10,47.17,59.39
1557,Tanu Weds Manu (2018),Tamil,Family,86.68,2020,128,6.7,6.9,0.35,2898,6.9,2906,67.25,270.56
1558,Asuran (2023) (2018),Tamil,Sports,15.14,2016,161,6.0,6.2,-0.68,1806,6.2,486,13.63,51.68
1559,Vikram Vedha (2010),Hindi,Drama,44.42,2018,148,6.8,8.1,0.11,2502,9.7,10,25.96,361.59
1560,Uri: The Surgical Strike (2014) (2024),Malayalam,Action,81.41,2025,131,6.5,7.8,-0.84,2299,8.6,1924,73.27,310.96
1561,Dhoom 3 (2010),Hindi,Family,296.14,2013,110,6.0,6.3,0.46,2921,3.3,728,52.56,1151.49
1562,Mimi (2025),Hindi,Drama,44.6,2014,143,7.2,8.5,-0.02,1221,8.5,10,23.6,161.63
1563,Vikram Vedha (2023),Bengali,Thriller,60.32,2020,133,6.7,6.4,-0.38,484,7.7,10,54.29,155.67
1564,The Kashmir Files (2013),Hindi,Romance,213.8,2012,128,7.1,8.2,-0.98,3392,6.3,473,31.0,301.6
1565,Premam (Malayalam) (2012),Tamil,Action,65.63,2018,127,7.9,9.2,0.76,2015,7.6,3063,59.07,164.14
1566,Premam (2015) (2015),Malayalam,Family,66.17,2024,115,6.6,7.9,-0.12,3807,5.2,10,59.55,173.79
1567,Tanhaji (2022),Tamil,Thriller,91.03,2015,148,7.0,8.3,0.29,1712,4.7,10,67.09,269.47
1568,Fukrey Returns (2011),Tamil,Romance,78.67,2022,105,6.9,5.3,0.05,2540,4.3,1719,53.06,146.58
1569,Karthikeya 2 (2014),Kannada,Thriller,80.49,2020,130,7.6,8.1,-0.37,2053,7.0,46,22.61,400.31
1570,Vikram Vedha (2021) (2018),Hindi,Family,197.2,2017,147,5.8,9.7,-0.28,3438,5.2,3120,7.98,819.6
1571,Drishyam 2 (2013),Malayalam,Thriller,61.16,2012,135,5.1,6.0,-0.74,2274,2.3,1980,55.04,106.21
1572,Kabir Singh (2014) (2021),Malayalam,Romance,58.7,2023,142,8.2,8.9,0.76,4901,4.4,10,10.67,150.1
1573,Raanjhanaa (2025),Hindi,Drama,104.94,2019,138,5.8,6.7,0.25,2168,3.1,4368,11.1,702.08
1574,Tiger 3 (2025),Marathi,Drama,45.34,2020,147,6.1,6.2,-0.19,978,5.5,2127,40.81,121.16
1575,Badlapur (2022),Hindi,Romance,13.19,2011,128,8.5,9.0,0.29,1512,7.4,4606,11.87,204.94
1576,Kabir Singh (2023),Hindi,Action,107.08,2016,168,8.8,10.0,-0.53,3185,4.9,2100,58.51,636.55
1577,Dangal (2011),Telugu,Action,37.95,2016,129,4.6,4.5,0.24,2033,10.0,1557,34.16,104.81
1578,Mersal (2024),Marathi,Action,69.68,2018,148,7.4,8.7,0.47,304,4.4,1628,62.71,200.62
1579,Robot (Enthiran) (2025),Telugu,Romance,74.72,2017,110,6.3,6.9,0.39,2451,7.9,1574,63.44,239.26
1580,Mubarakan (2020),Hindi,Action,197.41,2022,130,6.8,7.7,-0.36,45,9.3,225,1.24,362.2
1581,Drishyam (Malayalam) (2021),Tamil,Drama,33.15,2017,114,6.0,6.1,0.32,2664,4.6,125,14.48,40.3
1582,Paan Singh Tomar (2016) (2012),Hindi,Romance,223.3,2019,128,6.5,8.6,-0.88,1396,5.7,374,16.0,1163.14
1583,Kabir Singh (2012),Hindi,Romance,188.43,2024,139,6.6,6.7,-0.51,1064,9.4,2816,25.2,1208.84
1584,Barfi! (2012),Hindi,Action,114.87,2022,119,6.0,6.3,0.86,570,5.0,1268,56.64,320.13
1585,Dangal (2012) (2019),Hindi,Comedy,91.98,2022,134,6.6,5.9,-0.45,1075,6.9,10,53.18,172.86
1586,Sanju (2011),Hindi,Drama,211.13,2022,132,6.6,8.2,-0.71,3693,8.0,10,11.53,788.05
1587,Bhool Bhulaiyaa (2020),Bengali,Thriller,81.7,2014,161,5.9,7.6,0.56,90,5.4,10,43.82,103.87
1588,KGF: Chapter 2 (2022) (2022),Kannada,Thriller,33.65,2012,108,8.6,9.9,0.65,2219,6.5,989,30.29,63.73
1589,PK (2013) (2017),Hindi,Drama,77.8,2013,107,4.9,6.4,-0.01,2485,6.1,10,41.41,612.33
1590,Kick (2018),Hindi,Drama,247.1,2014,127,6.7,6.1,0.62,4246,6.4,3001,58.66,635.05
1591,Krrish 3 (2014),Hindi,Romance,22.23,2018,132,6.5,8.2,0.6,4136,7.5,1788,20.01,81.37
1592,Lootera (2021),Hindi,Action,99.89,2012,132,5.5,5.8,0.54,1529,6.5,2046,33.61,371.14
1593,Vikram (2024) (2023),Hindi,Drama,51.33,2014,134,4.5,5.3,0.54,2340,10.0,2852,46.2,248.82
1594,Jhund (2016),Hindi,Thriller,43.06,2020,160,5.4,6.1,-0.96,1004,6.9,10,38.75,269.59
1595,Pathaan (2025),Hindi,Action,82.3,2014,101,6.1,5.9,-0.6,2829,6.0,1739,9.49,397.55
1596,Ek Villain (2013),Hindi,Romance,113.54,2011,120,6.6,5.4,0.27,2366,4.1,10,6.01,311.13
1597,Zindagi Na Milegi Dobara (2016),Tamil,Family,31.24,2017,153,5.6,7.1,0.99,1478,4.8,1149,28.12,71.84
1598,Haider (2010),Hindi,Romance,296.46,2023,132,8.0,10.0,0.65,3399,6.9,4729,53.7,1284.43
1599,Singham (2016),Malayalam,Comedy,74.4,2012,115,6.7,8.3,-0.55,4509,8.6,2392,64.59,134.91
1600,Gadar 2 (2013),Hindi,Thriller,213.15,2018,133,6.4,6.9,-0.46,2525,5.0,1493,27.47,689.27
1601,Asuran (2013),Telugu,Musical,62.51,2017,166,6.8,8.5,0.13,2032,10.0,10,39.0,108.4
1602,Gadar 2 (2015),Marathi,Drama,82.99,2020,136,7.5,8.1,0.26,1862,8.5,471,24.71,125.89
1603,KGF: Chapter 2 (2022) (2024),Kannada,Drama,59.79,2018,151,7.0,8.1,0.83,2776,8.2,2123,18.93,313.98
1604,Fukrey (2024),Telugu,Thriller,35.49,2019,103,5.7,5.9,-0.63,2423,8.9,10,31.94,117.12
1605,Badhaai Ho (2025),Hindi,Comedy,131.76,2022,140,6.9,8.1,-0.96,1232,8.3,3168,38.45,613.1
1606,Kahaani (2020),Hindi,Thriller,119.86,2023,159,8.4,9.4,-0.95,1964,4.6,4739,57.25,636.57
1607,Badlapur (2015),Hindi,Musical,135.9,2023,139,8.3,9.2,-0.05,1106,5.0,125,40.57,222.5
1608,Dhoom 3 (2016),Hindi,Romance,178.74,2020,126,7.6,9.5,0.05,1992,5.6,490,7.46,1355.39
1609,Kesari (2014),Tamil,Family,91.73,2020,142,5.3,4.8,-0.77,1792,5.8,3291,55.25,218.93
1610,Talvar (2020) (2011),Hindi,Drama,162.78,2024,161,5.7,6.3,-0.13,1009,3.2,503,2.92,1131.65
1611,Badhaai Ho (2020),Kannada,Drama,93.94,2025,166,7.1,6.9,-0.05,997,6.2,10,15.28,203.52
1612,Kahaani (2022) (2015),Hindi,Action,145.82,2012,146,5.1,5.0,-0.9,1694,5.9,743,34.42,254.59
1613,Drishyam 2 (2014),Tamil,Comedy,26.76,2019,131,6.9,8.4,0.72,2855,6.6,1849,24.08,65.63
1614,Pushpa: The Rule (2016),Telugu,Family,16.06,2024,147,6.6,6.1,0.9,1491,7.9,2425,14.45,69.14
1615,Soodhu Kavvum (2017),Telugu,Crime,35.17,2024,160,7.9,8.5,-0.33,1003,7.2,2946,31.65,71.49
1616,Tanhaji (2021) (2014),Tamil,Family,39.89,2020,135,6.5,6.1,0.63,2983,4.6,853,9.94,78.76
1617,Masaan (2022),Hindi,Action,187.16,2014,120,7.5,7.4,0.84,3033,5.4,1467,13.38,458.14
1618,Maheshinte Prathikaaram (2010) (2011),Malayalam,Romance,34.03,2017,137,6.6,6.3,0.73,3528,5.6,175,27.17,100.4
1619,Kabir Singh (2014) (2025),Malayalam,Family,26.89,2010,138,7.1,7.7,0.99,725,5.4,2554,24.2,94.01
1620,Uri: The Surgical Strike (2014) (2010),Kannada,Drama,76.05,2021,134,3.9,5.2,0.69,696,4.1,10,54.67,60.11
1621,Sairat (2021) (2020),Marathi,Thriller,38.81,2015,128,6.1,9.2,-0.26,1434,5.7,10,18.7,183.78
1622,Master (2023) (2014),Telugu,Comedy,55.88,2015,128,5.5,4.8,-0.32,1594,7.8,2526,26.94,205.31
1623,Asuran (2025),Hindi,Action,242.07,2022,118,7.7,9.0,0.48,3877,7.3,2329,73.81,1374.52
1624,Talvar (2020) (2014),Tamil,Crime,11.73,2023,126,6.0,4.9,-0.75,2006,6.4,6751,10.56,100.69
1625,Drishyam (2023),Malayalam,Drama,45.35,2023,151,7.2,8.3,0.62,150,5.0,10,32.97,183.89
1626,Vikram Vedha (2021) (2011),Hindi,Crime,182.6,2018,146,6.7,7.2,-0.04,5042,5.9,83,23.36,421.21
1627,Asuran (2025),Hindi,Drama,234.42,2017,134,5.7,6.7,-0.63,1917,6.4,2285,53.86,825.88
1628,Happy New Year (2017),Hindi,Drama,6.37,2014,134,7.3,7.8,-0.71,2024,5.7,10,5.73,34.75
1629,Ustad Hotel (2018) (2022),Telugu,Romance,24.93,2017,136,7.0,6.4,0.74,2983,8.6,4225,8.24,128.03
1630,Padmaavat (2017) (2019),Malayalam,Action,35.77,2013,172,5.9,5.4,0.17,3387,9.0,10,13.59,87.85
1631,Andhadhun (2019),Kannada,Comedy,28.25,2019,121,6.5,7.5,-0.52,789,5.7,2287,25.43,137.23
1632,Magadheera (2010),Telugu,Thriller,20.85,2013,155,6.4,5.1,-0.16,3225,4.4,1138,0.78,87.8
1633,Hamari Adhuri Kahani (2025),Hindi,Action,56.46,2023,145,7.0,8.3,-0.53,1811,3.8,2010,50.81,155.8
1634,PK (2017),Telugu,Action,19.37,2024,177,5.1,6.2,-0.43,1888,4.5,2141,17.43,112.05
1635,Pushpa: The Rise (2018),Telugu,Thriller,77.93,2025,137,6.4,5.6,-0.45,1659,2.7,4626,21.51,344.1
1636,Drishyam (Telugu remake) (2011),Malayalam,Drama,50.63,2010,142,4.3,5.7,0.42,2821,5.4,1060,43.62,85.66
1637,Mersal (2025),Hindi,Action,243.6,2016,105,6.3,5.7,-0.79,1742,6.1,10,15.34,762.4
1638,Thuppakki (2010),Kannada,Thriller,78.21,2025,147,7.1,6.1,-0.7,2242,2.2,3612,44.86,135.62
1639,Tanu Weds Manu (2011),Telugu,Action,88.26,2023,131,7.3,8.9,-0.57,1834,4.8,10,22.11,120.76
1640,Soodhu Kavvum (2025),Hindi,Drama,73.56,2016,123,9.4,9.2,0.29,4559,7.7,511,56.3,291.23
1641,Sairat (2021) (2017),Marathi,Thriller,10.11,2013,148,5.1,4.7,-0.81,2799,4.2,761,9.1,45.59
1642,Andhadhun (2021),Malayalam,Action,89.89,2021,138,6.4,7.0,-0.17,1644,6.3,4356,38.7,456.9
1643,Baahubali 2: The Conclusion (2017),Telugu,Biopic,46.08,2024,151,7.7,10.0,0.9,2437,6.4,2663,41.47,155.93
1644,Aruvi (2021) (2015),Tamil,Family,84.13,2023,160,5.6,7.1,0.06,1698,5.8,1643,47.41,266.83
1645,Soodhu Kavvum (2018) (2010),Hindi,Crime,61.9,2019,168,9.5,8.7,-0.04,283,5.2,10,55.71,188.39
1646,Drishyam 2 (2010),Malayalam,Comedy,31.31,2022,140,6.9,6.7,0.91,2023,6.3,10,28.18,82.94
1647,Sairat (2021) (2016),Marathi,Action,52.83,2018,152,5.1,5.1,0.14,722,5.2,1832,44.61,101.03
1648,Toilet: Ek Prem Katha (2022),Malayalam,Action,3.71,2024,143,4.8,5.5,0.55,1541,7.4,2643,3.34,94.22
1649,Piku (2025),Hindi,Thriller,184.98,2011,151,7.8,7.5,0.7,2990,2.7,705,1.34,1625.67
1650,Kabali (2021) (2010),Hindi,Action,202.21,2023,133,7.1,5.4,0.01,3144,7.7,2017,15.79,409.94
1651,Pad Man (2014),Hindi,Thriller,226.6,2025,163,10.0,9.5,-0.82,3293,4.0,617,77.29,1394.27
1652,Gangs of Wasseypur (2022),Malayalam,Action,19.29,2011,126,5.0,4.7,0.83,2089,5.4,462,9.19,60.51
1653,Soodhu Kavvum (2018) (2018),Malayalam,Drama,37.99,2020,147,6.4,5.3,0.26,1455,2.9,596,34.19,58.76
1654,Pad Man (2020),Tamil,Thriller,65.04,2015,132,6.0,3.8,-0.28,721,7.4,3127,58.54,265.15
1655,Drishyam (Telugu remake) (2022),Tamil,Drama,46.85,2015,157,6.0,4.8,-0.1,866,8.6,10,17.48,117.01
1656,Lucifer (2021) (2017),Tamil,Romance,92.51,2016,137,6.2,5.9,-0.67,3554,10.0,1595,4.06,200.44
1657,Tanu Weds Manu (2019) (2010),Kannada,Action,72.22,2018,142,6.1,6.5,0.2,1161,5.0,1041,65.0,202.03
1658,Enthiran (2013),Hindi,Comedy,197.15,2017,108,5.1,4.0,-0.83,958,4.2,10,44.04,1507.91
1659,Andhadhun (2017),Hindi,Romance,133.41,2015,125,7.6,8.8,0.51,1855,9.4,3201,23.89,575.6
1660,Soodhu Kavvum (2024),Hindi,Musical,86.09,2018,137,6.7,8.6,0.28,1538,9.5,10,44.14,207.22
1661,Mimi (2013),Malayalam,Crime,98.62,2016,148,7.0,6.3,-0.64,2609,8.2,2783,26.83,333.13
1662,RRR (2013),Telugu,Action,7.59,2021,125,9.1,10.0,0.6,4653,7.6,2992,6.83,64.76
1663,My Name Is Khan (2016) (2012),Hindi,Family,68.69,2023,141,9.0,10.0,-0.32,3576,5.1,591,47.03,392.51
1664,Kantara (2012),Kannada,Thriller,70.23,2018,164,6.2,5.9,0.78,2138,4.4,662,7.5,244.28
1665,Bangalore Days (2012),Tamil,Thriller,93.12,2016,158,8.1,8.9,-0.48,2454,8.6,5124,11.22,217.09
1666,Visaranai (2025) (2014),Tamil,Musical,47.56,2017,135,6.4,7.2,0.92,261,8.1,3975,20.42,316.84
1667,Barfi! (2023),Marathi,Thriller,6.66,2016,148,6.9,6.7,0.12,761,7.6,2260,5.99,125.66
1668,Tiger Zinda Hai (2017),Tamil,Drama,15.41,2024,128,7.9,9.0,0.47,947,7.3,728,13.87,66.55
1669,Newton (2019),Hindi,Romance,244.93,2012,130,3.8,4.9,-0.17,2501,6.9,1559,3.88,543.83
1670,Ustad Hotel (2024),Hindi,Drama,189.51,2011,155,5.1,5.7,-0.64,2380,5.1,1626,25.19,779.69
1671,Bhool Bhulaiyaa 2 (2021),Hindi,Action,47.34,2021,160,5.1,5.2,0.29,4062,6.9,795,42.61,227.23
1672,War (2024),Hindi,Comedy,288.69,2011,151,3.9,3.8,-0.72,3089,7.1,909,13.17,1201.76
1673,Karthikeya 2 (2025),Telugu,Action,97.09,2013,134,7.1,7.7,-0.44,341,6.9,2373,58.09,265.18
1674,Bajirao Mastani (2018),Tamil,Comedy,43.41,2024,136,5.8,4.9,-0.7,2574,4.3,3245,10.38,109.91
1675,Lootera (2011),Hindi,Drama,249.11,2023,147,6.1,7.8,-0.67,4360,6.2,10,37.71,448.65
1676,KGF: Chapter 2 (2022) (2012),Telugu,Action,64.62,2020,145,7.5,7.7,0.43,3485,6.1,3080,51.64,252.15
1677,Master (2013),Hindi,Action,117.29,2023,133,6.3,7.8,-0.64,1840,5.8,10,29.96,668.34
1678,Bhool Bhulaiyaa (2013),Hindi,Thriller,110.49,2023,175,4.6,4.3,-0.2,2734,3.5,2328,5.25,525.85
1679,Rathnan Prapancha (2018),Hindi,Drama,157.7,2017,149,7.8,9.4,-0.54,2043,4.9,3071,29.32,597.83
1680,Premam (2015) (2018),Tamil,Thriller,80.34,2024,132,5.2,5.6,-0.41,728,5.8,156,72.31,249.42
1681,Chhichhore (2016),Hindi,Drama,131.09,2017,112,6.0,7.1,0.33,2529,5.2,4203,40.28,334.38
1682,Vikram (2024) (2024),Tamil,Crime,58.03,2016,140,5.0,4.8,-0.61,929,3.6,1505,52.23,220.56
1683,Laal Singh Chaddha (2019),Hindi,Comedy,53.68,2021,129,8.6,8.8,-0.94,2929,8.9,1311,48.31,480.94
1684,Kahaani (2022) (2013),Hindi,Drama,12.1,2018,130,7.6,9.4,-0.01,1957,5.5,1434,10.89,96.02
1685,Mahanati (2020),Tamil,Thriller,34.82,2018,127,6.6,5.3,0.87,1539,6.0,1319,31.34,117.25
1686,Dabangg (2015),Hindi,Thriller,127.29,2015,135,5.4,4.9,-0.01,401,7.5,10,19.47,481.58
1687,Yeh Jawaani Hai Deewani (2014),Hindi,Drama,152.76,2015,143,7.0,7.0,-0.29,2109,7.1,10,21.0,610.37
1688,Bajrangi Bhaijaan (2017) (2024),Hindi,Drama,174.0,2013,140,7.7,6.8,-0.22,3653,8.0,10,29.06,536.48
1689,Dabangg (2013) (2025),Bengali,Family,99.06,2022,150,5.9,7.7,-0.6,1318,7.6,374,59.9,159.35
1690,Arjun Reddy (2021),Hindi,Drama,197.78,2014,126,7.7,7.3,0.92,2128,5.8,384,8.22,853.18
1691,Vicky Donor (2019),Hindi,Drama,39.26,2018,144,7.2,7.8,0.15,3976,9.4,1074,35.33,345.87
1692,Chennai Express (2010),Malayalam,Drama,46.38,2020,128,6.3,7.0,-0.87,1106,7.2,1525,41.74,116.82
1693,Drishyam (2023) (2011),Malayalam,Action,56.0,2024,168,7.8,8.6,-0.48,2978,8.2,811,50.4,112.62
1694,Talvar (2020) (2018),Hindi,Romance,163.71,2014,120,6.1,6.6,-0.77,2667,2.5,3078,30.96,830.56
1695,Vicky Donor (2012) (2017),Hindi,Romance,235.85,2025,133,6.5,6.7,0.28,2081,4.7,3258,36.2,539.84
1696,Madras (2023),Hindi,Thriller,38.23,2011,120,6.4,6.6,-0.7,1621,8.9,3709,12.32,150.27
1697,Gadar 2 (2019),Hindi,Romance,179.22,2022,147,7.7,7.9,-1.0,1964,5.9,10,12.55,1152.2
1698,Laal Singh Chaddha (2015),Malayalam,Comedy,58.59,2015,124,5.8,4.4,-0.32,1242,3.4,1621,52.73,121.75
1699,Queen (2014) (2013),Hindi,Drama,38.77,2012,158,5.3,6.7,-0.65,2144,6.1,1431,34.89,295.71
1700,Kabali (2021) (2025),Telugu,Family,73.59,2015,137,4.7,5.0,0.88,2438,7.1,3571,28.27,189.72
1701,Lucifer (2021) (2023),Malayalam,Family,77.3,2025,150,6.9,7.9,-0.24,1328,5.9,4241,68.69,345.24
1702,Thank God (2017),Hindi,Thriller,41.88,2016,139,7.0,7.8,0.43,2772,3.7,3264,37.69,285.88
1703,Kahaani (2022) (2012),Hindi,Comedy,9.03,2010,138,7.3,7.9,0.01,2015,4.0,10,8.13,48.01
1704,Chhichhore (2025),Kannada,Action,31.59,2023,145,6.4,7.6,0.98,1490,4.3,787,11.98,82.42
1705,Raid (2016),Hindi,Comedy,227.94,2019,166,6.2,7.7,-0.33,1805,6.2,3053,43.09,1503.88
1706,Raanjhanaa (2018),Hindi,Romance,111.25,2017,105,7.7,9.8,-0.23,4073,8.7,797,22.81,864.35
1707,Baahubali: The Beginning (2021) (2011),Telugu,Thriller,86.05,2025,131,7.4,6.8,-0.89,3418,5.2,10,59.43,131.4
1708,Kahaani (2022) (2022),Marathi,Action,64.51,2015,131,6.4,5.9,0.77,2007,4.7,4241,51.4,212.06
1709,Kahaani (2022) (2023),Marathi,Romance,11.22,2015,150,6.7,6.3,-0.19,2091,3.7,4632,10.1,97.85
1710,Karthikeya 2 (2023),Telugu,Action,56.94,2017,164,8.6,9.0,0.82,1759,9.6,1674,51.25,239.02
1711,Bajirao Mastani (2023),Hindi,Romance,138.43,2024,138,6.6,6.7,-0.59,2212,1.0,4016,79.11,1065.66
1712,Kantara (2016),Telugu,Comedy,15.18,2018,144,7.9,8.6,-0.66,4970,6.4,10,4.39,86.21
1713,Kesari (2015),Telugu,Drama,61.23,2013,160,7.3,9.6,-0.03,878,6.1,2825,17.16,286.54
1714,Sanju (2015),Telugu,Thriller,85.58,2017,136,7.5,8.2,-0.57,1476,6.3,3012,62.09,176.52
1715,Badlapur (2022),Malayalam,Comedy,4.91,2014,148,6.6,5.6,-0.05,1680,7.5,10,4.42,25.78
1716,Yeh Jawaani Hai Deewani (2011),Bengali,Action,76.45,2013,117,6.7,7.4,-0.75,2112,4.7,1521,26.04,270.65
1717,Dabangg (2022),Hindi,Comedy,173.67,2018,147,4.4,4.8,0.92,3702,7.6,10,67.29,1503.51
1718,Ustad Hotel (2018) (2020),Marathi,Drama,42.31,2024,146,6.1,5.7,0.36,3531,5.1,10,30.48,82.76
1719,Soorarai Pottru (2024),Malayalam,Action,10.09,2018,154,7.1,6.5,-0.42,4175,2.9,10,9.08,47.88
1720,Paan Singh Tomar (2016) (2017),Hindi,Family,231.29,2014,133,8.8,7.4,-0.85,2069,5.9,10,5.06,338.95
1721,Visaranai (2022),Malayalam,Biopic,15.24,2017,130,8.5,8.6,-0.11,2946,5.2,10,13.72,17.84
1722,Uri: The Surgical Strike (2020),Hindi,Thriller,80.49,2013,144,5.8,5.9,0.26,713,6.8,1589,62.97,291.63
1723,Article 15 (2011) (2022),Hindi,Biopic,206.78,2013,140,8.0,8.8,-0.49,1982,8.5,10,55.62,669.19
1724,Ek Villain (2017),Marathi,Romance,65.42,2015,129,7.5,7.5,-0.65,3460,3.5,21,18.68,105.61
1725,Rockstar (2024),Kannada,Thriller,49.73,2016,165,6.2,5.5,-0.72,2062,4.8,1115,19.52,158.19
1726,Rustom (2012),Hindi,Crime,120.77,2023,151,6.3,6.5,-0.2,2166,6.6,3878,67.86,590.66
1727,Article 15 (2022),Hindi,Comedy,276.7,2019,124,8.5,8.6,0.01,379,8.7,10,15.12,1455.56
1728,Kabali (2016),Tamil,Thriller,6.47,2012,151,5.9,6.0,-0.15,1710,5.0,2848,5.82,54.31
1729,Panga (2024),Malayalam,Thriller,85.55,2018,134,4.3,5.1,-0.28,3290,6.3,1508,59.48,235.26
1730,Tanhaji (2025),Hindi,Drama,84.45,2012,139,6.2,7.3,-0.08,407,9.3,2961,66.13,387.25
1731,Bell Bottom (2017),Telugu,Thriller,14.73,2020,133,5.7,6.6,0.35,1826,8.0,4473,13.26,120.13
1732,Dum Laga Ke Haisha (2019),Malayalam,Action,18.75,2024,128,6.8,7.2,0.97,2335,6.2,1417,12.07,46.26
1733,Dabangg (2013) (2017),Malayalam,Comedy,50.73,2019,134,8.0,8.8,0.36,2806,8.2,10,40.79,128.8
