movie_id,title,genre,budget_million,release_year,runtime_min,critic_rating,audience_rating,review_sentiment,review_volume,star_power,social_media_buzz,marketing_spend_million,box_office_collection
3768,Neon Odyssey (2004),Adventure,99.03,2004,133,9.4,4.1,0.08,13655,0.8,184240,13.24,339.86
3769,Golden Shadow (2009),Sci-Fi,99.55,2009,139,5.7,8.6,0.82,23542,0.81,103014,46.34,443.21
3770,Eternal Storm (2004),Drama,178.65,2004,155,8.2,5.5,-0.99,19263,0.42,92765,9.28,423.27
3771,Broken Code (2002),Adventure,62.89,2002,107,8.2,8.7,-0.67,12142,0.77,86157,26.26,93.32
3772,Midnight Frontier (2022),Adventure,186.64,2022,165,5.3,5.5,0.63,41904,0.5,154972,38.44,422.72
3773,Eternal Odyssey (2005),Sci-Fi,92.91,2005,96,9.2,4.1,0.79,20423,0.48,115769,42.13,354.48
3774,Silent Dream (2003),Comedy,135.61,2003,95,6.8,4.9,0.41,16796,0.53,138061,44.52,526.2
3775,Midnight Code (2017),Horror,57.43,2017,159,7.9,9.7,0.98,19219,0.66,7507,13.22,225.19
3776,Lost Empire (2008),Comedy,85.01,2008,113,4.8,5.9,-0.82,9727,0.86,6165,58.94,252.82
3777,Silver Labyrinth (2016),Action,143.41,2016,146,5.5,4.6,0.09,3544,0.65,124141,12.35,405.37
3778,Hidden Journey (2012),Adventure,104.99,2012,137,7.4,4.7,0.37,48731,0.51,48572,7.57,254.5
3779,Midnight Labyrinth (2014),Sci-Fi,186.49,2014,132,5.9,5.8,0.41,34554,0.92,4706,40.51,610.86
3780,Crimson Odyssey (2019),Action,148.74,2019,175,6.9,4.2,0.59,10150,0.34,164037,54.78,365.28
3781,Infinite Frontier (2016),Horror,115.06,2016,170,6.2,7.0,0.84,10912,0.86,121923,34.44,547.7
3782,Dark Dream (2012),Action,177.9,2012,150,7.7,5.2,-0.28,34898,0.85,97147,36.54,342.05
3783,Lost Echo (2015),Sci-Fi,134.78,2015,132,6.8,7.0,-0.91,31540,0.48,70650,33.23,251.88
3784,Eternal Horizon (2021),Drama,131.23,2021,178,4.0,4.8,-0.28,20911,0.44,3317,4.48,176.32
3785,Neon Empire (2003),Romance,53.04,2003,143,7.8,6.5,0.34,49342,0.91,103976,41.52,232.5
3786,Midnight Journey (2004),Horror,82.0,2004,155,6.4,7.5,-0.57,20000,0.69,80859,22.78,301.08
3787,Neon Frontier (2004),Comedy,138.24,2004,141,6.0,4.4,0.62,38933,0.33,44871,56.27,583.24
3788,Neon Mirage (2008),Thriller,178.9,2008,160,4.5,6.3,-0.56,15046,0.92,81286,12.83,496.79
3789,Dark Legacy (2016),Horror,66.53,2016,87,5.3,5.8,-0.98,28030,0.54,182494,19.52,105.23
3790,Silver Odyssey (2012),Action,47.02,2012,165,5.3,5.4,0.02,13524,0.54,125614,31.28,185.02
3791,Final Whisper (2001),Drama,120.77,2001,116,9.4,7.5,0.45,29588,0.75,135886,29.69,337.96
3792,Fallen Rebellion (2012),Sci-Fi,18.1,2012,92,6.5,7.4,-0.3,49915,0.76,194837,25.22,125.65
3793,Neon Labyrinth (2021),Drama,144.34,2021,171,4.2,7.7,0.5,23328,0.55,152475,20.24,367.66
3794,Broken Horizon (2020),Drama,142.11,2020,114,4.8,4.9,-0.12,38843,0.4,113655,10.54,401.1
3795,Broken Journey (2022),Sci-Fi,74.22,2022,99,4.5,5.7,-0.66,24277,0.69,38483,49.61,189.31
3796,Fallen Journey (2018),Thriller,179.07,2018,158,7.4,5.2,-0.82,37467,0.74,105950,28.03,220.34
3797,Silver Odyssey (2002),Sci-Fi,102.93,2002,139,5.1,7.1,0.42,8912,0.9,115058,35.23,469.77
3798,Broken Whisper (2009),Thriller,130.92,2009,122,6.9,6.7,-0.23,49985,0.64,11091,33.7,485.5
3799,Infinite Labyrinth (2001),Sci-Fi,45.87,2001,99,6.1,5.9,0.83,42784,0.75,56991,35.38,268.56
3800,Silent Legacy (2012),Action,86.38,2012,114,8.7,8.6,0.08,47064,0.34,161745,42.88,88.91
3801,Midnight Odyssey (2018),Thriller,173.17,2018,130,5.9,4.5,-0.3,42940,0.93,17964,38.5,563.45
3802,Final Whisper (2016),Action,46.52,2016,148,6.7,9.7,-0.3,33703,0.53,53473,17.89,184.98
3803,Final Legacy (2020),Horror,81.16,2020,110,8.2,4.7,-0.74,23761,0.74,165215,34.12,287.96
3804,Silent Code (2013),Thriller,67.02,2013,162,6.5,8.5,0.19,542,0.94,135873,16.18,334.44
3805,Final Frontier (2011),Thriller,34.47,2011,151,8.6,6.1,0.16,47813,0.87,16447,36.15,246.66
3806,Silent Horizon (2020),Sci-Fi,61.49,2020,120,7.8,9.0,0.6,17849,0.75,138561,27.05,213.73
3807,Midnight Whisper (2011),Thriller,50.39,2011,174,6.4,4.4,-0.6,29182,0.79,92919,4.29,84.5
3808,Golden Echo (2010),Action,185.1,2010,162,6.9,6.2,-0.42,715,0.94,34496,44.57,511.73
3809,Dark Horizon (2006),Adventure,149.51,2006,115,9.6,5.9,-0.81,11927,0.87,162637,17.93,445.25
3810,Infinite Horizon (2003),Horror,66.64,2003,162,7.8,9.8,-0.41,21204,0.73,44397,55.37,288.45
3811,Broken Rebellion (2018),Adventure,153.85,2018,124,9.2,9.7,-0.14,30932,0.76,56932,18.27,341.81
3812,Final Echo (2000),Sci-Fi,9.32,2000,158,5.0,5.1,0.93,3205,0.4,36191,59.8,107.42
3813,Neon Shadow (2023),Comedy,107.67,2023,157,6.8,7.7,0.31,16562,0.63,187550,28.85,429.84
3814,Dark Whisper (2002),Horror,53.82,2002,130,9.3,7.1,0.57,42232,0.51,61235,3.53,279.67
3815,Infinite Rebellion (2012),Adventure,27.29,2012,126,5.9,4.9,-0.35,20995,0.6,52528,6.42,116.01
3816,Midnight Rebellion (2014),Horror,177.33,2014,102,9.6,5.0,-0.71,30204,0.76,175000,6.76,546.09
3817,Dark Dream (2001),Adventure,43.87,2001,120,4.6,9.7,-0.49,31733,0.4,40401,5.26,148.12
3818,Dark Odyssey (2010),Action,165.37,2010,160,9.2,6.6,-0.49,28231,0.31,134319,17.53,367.1
3819,Silver Horizon (2003),Adventure,85.58,2003,134,6.6,4.7,0.17,8622,0.58,187846,20.83,183.84
3820,Golden Whisper (2018),Horror,7.79,2018,145,4.4,5.2,-0.32,8749,0.53,143120,8.45,133.67
3821,Silver Journey (2016),Comedy,147.84,2016,124,9.1,5.6,0.71,30156,0.59,158407,27.41,437.53
3822,Eternal Horizon (2002),Drama,121.29,2002,87,5.5,7.0,0.98,5446,0.95,137646,23.19,414.75
3823,Eternal Horizon (2017),Sci-Fi,72.11,2017,166,4.1,5.9,-0.31,30707,0.79,57312,38.91,171.61
3824,Final Frontier (2007),Drama,59.9,2007,91,4.8,6.6,0.41,12381,0.53,170833,13.36,217.49
3825,Quantum Horizon (2021),Sci-Fi,19.37,2021,115,7.8,5.0,0.31,5243,0.43,88479,55.01,140.32
3826,Quantum Shadow (2024),Horror,188.58,2024,149,9.7,5.9,-0.61,18727,0.73,199520,31.93,435.26
3827,Neon Echo (2023),Sci-Fi,101.33,2023,179,4.6,4.4,0.84,9660,0.76,94784,38.18,283.99
3828,Silent Empire (2018),Adventure,21.68,2018,148,6.7,9.2,-0.6,32568,0.64,53960,4.29,39.17
3829,Eternal Dream (2004),Action,174.39,2004,161,5.0,5.2,0.47,14021,0.45,76422,34.43,338.59
3830,Dark Shadow (2006),Comedy,59.37,2006,177,8.3,8.4,-0.3,7792,0.32,195742,23.35,66.23
3831,Midnight Legacy (2020),Sci-Fi,44.7,2020,87,4.7,6.0,-0.27,8129,0.49,38299,55.6,105.3
3832,Fallen Horizon (2007),Comedy,59.78,2007,177,5.4,6.8,-0.09,789,0.62,101041,53.37,234.99
3833,Dark Shadow (2004),Sci-Fi,115.09,2004,119,5.1,5.7,0.73,28361,0.85,39465,38.98,451.83
3834,Golden Legacy (2016),Comedy,19.44,2016,99,7.2,8.0,-0.72,16291,0.9,40787,46.54,94.32
3835,Silent Storm (2004),Drama,98.94,2004,105,9.1,8.9,-0.89,42580,0.59,170731,39.39,168.03
3836,Neon Rebellion (2003),Action,179.67,2003,146,7.0,5.7,-0.2,23276,0.86,199549,2.98,658.41
3837,Silent Legacy (2021),Sci-Fi,41.69,2021,167,4.3,5.4,-0.89,32746,1.0,23444,42.78,184.62
3838,Dark Empire (2018),Romance,69.58,2018,112,7.3,8.0,0.38,25808,0.8,160987,12.27,173.73
3839,Hidden Mirage (2020),Comedy,82.24,2020,88,8.6,5.1,0.52,20460,0.81,189571,41.59,221.7
3840,Final Odyssey (2001),Comedy,119.31,2001,97,4.8,7.7,0.71,15950,0.94,51113,2.61,565.99
3841,Dark Labyrinth (2010),Adventure,184.25,2010,163,4.4,4.5,0.49,40116,0.54,31968,20.03,556.05
3842,Crimson Legacy (2021),Romance,81.94,2021,135,5.1,7.6,0.83,4282,0.31,182168,31.98,309.8
3843,Broken Dream (2012),Action,18.48,2012,132,8.3,7.0,0.5,40183,0.99,25158,21.32,267.6
3844,Fallen Journey (2014),Comedy,72.85,2014,123,7.4,4.7,0.87,46131,0.64,29630,42.25,276.03
3845,Midnight Empire (2011),Action,42.07,2011,151,7.1,7.8,-0.61,5437,0.85,4919,32.32,46.07
3846,Dark Dream (2021),Comedy,132.1,2021,178,5.4,6.6,-0.0,11483,0.87,158384,57.66,471.01
3847,Silver Rebellion (2020),Horror,10.71,2020,142,5.9,5.3,0.99,30934,0.58,170898,22.75,222.14
3848,Broken Shadow (2021),Thriller,61.93,2021,168,9.6,6.0,0.36,10730,0.68,147053,43.87,252.64
3849,Dark Mirage (2010),Horror,111.31,2010,86,5.4,6.9,0.76,31386,0.68,60768,50.48,401.79
3850,Eternal Shadow (2006),Comedy,59.08,2006,109,9.2,4.5,-0.94,32494,0.45,168678,16.71,96.34
3851,Fallen Odyssey (2004),Thriller,112.44,2004,95,7.4,9.6,0.74,12210,0.38,143083,45.74,319.16
3852,Midnight Storm (2016),Sci-Fi,27.37,2016,85,4.7,7.9,0.4,46765,0.68,113879,24.81,185.69
3853,Neon Journey (2023),Action,188.85,2023,132,6.7,4.6,-0.66,20942,0.38,147891,9.47,348.31
3854,Final Echo (2019),Comedy,61.73,2019,132,9.5,8.8,-0.95,44977,0.54,192639,2.21,75.13
3855,Final Odyssey (2008),Adventure,184.99,2008,94,6.4,5.9,-0.48,32381,0.43,74967,45.14,425.54
3856,Neon Shadow (2013),Drama,68.54,2013,165,9.0,7.5,0.83,19040,0.79,37022,12.8,334.82
3857,Midnight Odyssey (2011),Adventure,157.46,2011,114,5.5,5.6,0.34,48029,0.91,97565,4.97,558.39
3858,Eternal Labyrinth (2005),Drama,53.01,2005,119,7.3,8.3,0.84,4937,0.7,90547,30.84,185.14
3859,Fallen Storm (2016),Romance,135.6,2016,103,8.9,8.2,-0.11,44510,0.59,128406,22.11,419.32
3860,Hidden Echo (2018),Drama,68.12,2018,137,9.3,7.2,0.87,4420,1.0,42459,42.12,334.96
3861,Midnight Whisper (2018),Thriller,104.29,2018,118,6.8,5.4,-0.07,15213,0.31,33105,8.23,211.54
3862,Final Code (2015),Drama,136.39,2015,116,7.7,5.5,-0.59,1627,0.51,60574,9.69,252.73
3863,Lost Labyrinth (2011),Drama,119.83,2011,160,4.0,6.2,-0.7,9682,0.5,47138,25.44,201.03
3864,Lost Code (2011),Drama,117.37,2011,165,5.5,4.8,0.99,20370,0.55,176660,32.18,481.32
3865,Eternal Odyssey (2019),Comedy,17.81,2019,90,5.6,6.0,-0.33,37995,0.46,76157,49.8,46.46
3866,Neon Legacy (2005),Romance,53.57,2005,97,4.5,8.0,-0.68,42885,0.48,75254,35.97,147.9
3867,Lost Journey (2022),Action,116.51,2022,170,5.6,8.8,-0.98,6009,0.48,23235,54.35,297.3
3868,Broken Code (2003),Romance,8.57,2003,159,5.9,5.9,-0.43,5981,0.65,35576,14.63,79.94
3869,Infinite Horizon (2005),Adventure,53.88,2005,148,9.6,5.4,0.78,26533,0.57,174242,36.58,281.36
3870,Fallen Labyrinth (2010),Thriller,49.69,2010,91,7.9,8.8,0.07,36722,0.75,127827,40.0,152.04
3871,Midnight Storm (2000),Comedy,53.72,2000,129,6.5,9.2,0.26,24158,0.66,74711,44.1,193.89
3872,Eternal Journey (2023),Sci-Fi,109.44,2023,129,9.7,6.4,0.84,30987,0.43,152850,59.34,457.68
3873,Broken Whisper (2022),Comedy,118.48,2022,169,4.9,4.2,0.03,20141,0.87,32935,29.15,312.76
3874,Neon Storm (2014),Horror,182.25,2014,149,6.8,8.0,0.68,35510,0.63,114330,23.42,464.87
3875,Neon Whisper (2010),Drama,80.28,2010,178,7.8,8.5,-0.35,5367,0.41,38436,51.43,219.34
3876,Midnight Horizon (2024),Adventure,185.68,2024,103,4.3,4.1,0.95,9563,0.42,174186,12.25,633.05
3877,Quantum Legacy (2018),Drama,132.13,2018,131,8.2,7.5,-0.84,17011,0.86,23264,4.15,146.61
3878,Hidden Frontier (2017),Thriller,182.97,2017,130,4.6,7.4,0.45,39283,0.79,181899,27.73,574.12
3879,Eternal Legacy (2016),Sci-Fi,167.53,2016,113,4.8,6.2,0.32,25181,0.65,143302,16.34,406.15
3880,Quantum Frontier (2018),Adventure,139.08,2018,168,4.9,8.3,-0.62,30611,0.51,118966,25.0,423.09
3881,Dark Echo (2020),Horror,74.44,2020,145,9.4,6.5,-0.22,47955,0.62,109781,59.19,119.31
3882,Final Journey (2013),Comedy,52.02,2013,149,8.0,7.9,-0.37,34674,0.75,199847,22.21,170.52
3883,Crimson Frontier (2017),Sci-Fi,48.37,2017,107,7.8,7.0,-0.81,22484,0.92,26627,43.06,156.18
3884,Infinite Dream (2018),Action,190.67,2018,179,7.2,5.4,0.17,27437,0.69,127174,16.52,540.24
3885,Golden Horizon (2014),Romance,191.92,2014,135,5.7,7.5,0.99,45054,0.49,148884,19.6,735.01
3886,Golden Legacy (2014),Comedy,146.34,2014,147,7.6,8.3,0.12,16738,0.33,150587,16.1,460.05
3887,Neon Whisper (2003),Sci-Fi,177.34,2003,106,6.4,9.6,0.09,8682,0.42,91609,35.19,352.96
3888,Silent Horizon (2006),Action,184.2,2006,155,4.8,6.2,-0.92,33236,0.76,175316,15.11,550.41
3889,Silver Journey (2012),Action,104.75,2012,117,8.0,4.4,-0.72,9692,0.41,146556,43.67,334.42
3890,Hidden Echo (2002),Horror,127.67,2002,128,4.8,9.7,0.03,12123,0.64,135938,41.46,363.73
3891,Eternal Echo (2015),Horror,86.66,2015,91,5.1,7.6,0.97,40756,0.79,132922,26.43,212.68
3892,Neon Echo (2008),Romance,86.61,2008,175,8.7,9.5,0.75,13171,0.52,157706,3.48,261.54
3893,Neon Empire (2007),Action,12.49,2007,86,7.8,4.6,-0.32,5597,0.77,178071,3.31,105.87
3894,Final Shadow (2019),Adventure,89.6,2019,101,7.7,6.0,0.09,37380,0.71,35912,32.9,291.93
3895,Silver Labyrinth (2012),Thriller,136.33,2012,149,6.4,4.8,0.11,2371,0.61,58187,50.67,226.22
3896,Midnight Frontier (2016),Action,87.29,2016,142,6.3,8.8,0.37,17973,0.93,192720,36.73,370.3
3897,Fallen Rebellion (2016),Sci-Fi,175.12,2016,114,8.0,9.1,0.38,13673,0.78,7550,27.27,565.49
3898,Dark Code (2016),Horror,69.85,2016,170,8.3,6.9,0.58,30308,0.55,158429,53.16,255.38
3899,Silver Storm (2000),Thriller,30.87,2000,176,7.0,5.1,-0.95,16503,0.86,161669,13.43,17.86
3900,Midnight Legacy (2007),Adventure,163.25,2007,110,9.6,4.7,0.89,6035,0.82,99249,22.85,616.16
3901,Fallen Storm (2018),Horror,136.42,2018,119,9.5,7.4,-0.86,47504,0.85,189904,34.79,352.6
3902,Crimson Rebellion (2005),Adventure,52.15,2005,147,6.4,6.9,-0.05,28208,0.75,91515,18.92,145.82
3903,Quantum Echo (2002),Horror,109.61,2002,159,8.8,8.0,0.84,37807,0.57,30445,59.87,341.69
3904,Broken Dream (2004),Horror,83.36,2004,155,7.2,5.8,-0.02,32557,0.54,137414,28.23,199.74
3905,Broken Empire (2012),Action,188.08,2012,112,7.0,6.3,-0.87,11222,0.76,75130,5.0,270.57
3906,Fallen Code (2014),Drama,123.43,2014,109,4.3,4.1,-0.54,3815,0.39,102961,12.21,204.86
3907,Silent Empire (2013),Action,35.89,2013,145,7.3,7.5,0.16,44024,0.87,122108,32.88,164.31
3908,Silent Labyrinth (2022),Horror,102.92,2022,115,9.2,6.5,-0.82,1893,0.56,112486,33.9,291.53
3909,Infinite Horizon (2015),Thriller,173.2,2015,138,8.5,9.3,-0.15,28168,0.74,16745,59.08,329.85
3910,Midnight Labyrinth (2017),Action,135.94,2017,151,8.6,7.7,-0.34,11437,0.65,68052,36.8,367.28
3911,Dark Mirage (2021),Horror,169.28,2021,135,4.9,6.3,0.63,17604,0.66,188686,40.66,556.3
3912,Crimson Odyssey (2021),Horror,53.83,2021,142,6.1,5.5,-0.78,4826,0.82,103460,14.4,177.34
3913,Fallen Mirage (2010),Action,178.23,2010,118,5.4,9.3,0.37,4097,0.74,71621,8.2,660.11
3914,Midnight Odyssey (2002),Action,152.34,2002,143,5.8,4.1,-0.19,38227,0.48,135765,36.92,315.2
3915,Midnight Shadow (2021),Thriller,147.14,2021,105,7.4,5.9,0.18,41026,0.35,125827,52.16,273.87
3916,Hidden Labyrinth (2009),Adventure,72.58,2009,140,6.1,9.5,-0.59,24520,0.89,27125,36.07,193.3
3917,Quantum Horizon (2009),Action,178.09,2009,121,7.3,7.8,0.22,28841,0.92,144542,27.68,625.56
3918,Neon Frontier (2020),Romance,129.41,2020,148,6.5,7.1,0.35,4380,0.42,176980,35.54,277.9
3919,Broken Labyrinth (2015),Sci-Fi,171.11,2015,103,5.7,5.2,-0.86,13350,0.52,102095,29.19,316.83
3920,Dark Rebellion (2011),Romance,75.39,2011,169,4.6,8.8,0.65,21748,0.5,133067,10.23,384.95
3921,Silent Horizon (2001),Thriller,33.4,2001,162,9.2,5.2,0.72,15643,0.96,134928,44.99,292.48
3922,Infinite Shadow (2008),Drama,69.81,2008,158,4.1,5.4,-0.87,23557,0.44,124531,32.92,109.47
3923,Crimson Journey (2023),Romance,93.78,2023,137,4.0,5.1,0.21,8981,0.42,64123,25.16,318.22
3924,Broken Mirage (2002),Adventure,109.01,2002,155,8.8,4.9,0.19,46797,0.43,171913,34.46,340.12
3925,Hidden Labyrinth (2023),Horror,104.61,2023,177,9.8,9.5,-0.98,33200,0.81,173924,15.99,247.85
3926,Lost Labyrinth (2024),Sci-Fi,111.48,2024,147,8.2,7.5,-0.32,6743,0.92,7179,26.82,302.8
3927,Lost Storm (2014),Comedy,169.13,2014,146,4.1,7.7,0.94,39560,0.58,159484,38.1,565.3
3928,Final Dream (2002),Sci-Fi,38.17,2002,156,5.3,9.5,0.11,16244,0.4,131103,15.12,208.33
3929,Crimson Rebellion (2018),Romance,66.63,2018,161,9.6,5.3,0.87,45478,0.71,26640,45.44,326.3
3930,Dark Code (2017),Comedy,178.28,2017,103,8.7,4.0,0.35,25470,0.45,28006,32.22,487.79
3931,Final Legacy (2007),Thriller,114.29,2007,159,7.3,7.5,-0.94,875,0.34,91280,51.98,189.2
3932,Crimson Echo (2016),Adventure,118.76,2016,86,5.4,6.9,-0.84,39513,0.92,99474,51.14,229.99
3933,Golden Horizon (2007),Sci-Fi,98.22,2007,90,4.1,6.8,0.44,39014,0.91,119377,30.68,375.26
3934,Hidden Storm (2006),Drama,112.05,2006,113,4.1,4.4,0.11,21761,0.98,100042,13.34,370.73
3935,Hidden Legacy (2006),Comedy,43.63,2006,125,7.5,6.6,-0.75,19023,0.63,127407,44.73,50.51
3936,Silent Labyrinth (2002),Comedy,111.64,2002,135,4.1,5.7,0.23,18858,0.51,84237,26.28,337.49
3937,Lost Storm (2000),Sci-Fi,199.45,2000,89,9.8,5.6,0.62,43918,0.84,123513,36.49,589.41
3938,Fallen Horizon (2003),Romance,115.38,2003,125,5.1,5.3,0.51,5001,0.43,100591,8.22,246.27
3939,Golden Frontier (2024),Comedy,13.66,2024,146,8.1,5.9,-0.51,23048,0.47,126174,38.63,109.37
3940,Silver Odyssey (2004),Thriller,160.3,2004,114,4.9,6.0,-0.48,44139,0.48,177275,23.67,463.84
3941,Hidden Legacy (2000),Sci-Fi,82.31,2000,146,7.1,5.8,0.94,23046,0.97,5036,21.38,451.81
3942,Final Shadow (2014),Thriller,34.97,2014,111,4.5,9.7,0.77,47115,0.81,95569,58.84,328.85
3943,Hidden Legacy (2004),Sci-Fi,173.19,2004,134,8.4,9.4,-0.36,27276,0.39,44229,27.08,433.31
3944,Quantum Whisper (2012),Thriller,43.6,2012,166,7.4,7.3,0.65,45856,0.36,173689,41.33,240.76
3945,Lost Odyssey (2007),Romance,184.55,2007,136,4.5,9.7,-0.68,31071,0.89,71870,38.41,515.38
3946,Dark Shadow (2007),Sci-Fi,91.15,2007,133,8.9,9.7,-0.61,25488,0.86,20585,8.05,193.54
3947,Quantum Frontier (2004),Adventure,149.84,2004,146,7.2,6.1,-0.64,6845,0.77,33681,45.38,443.95
3948,Infinite Frontier (2008),Horror,111.66,2008,144,9.3,6.6,-0.82,14974,0.44,140839,20.74,258.23
3949,Silver Code (2000),Drama,55.04,2000,164,9.3,9.6,0.71,47627,0.64,173331,48.34,380.73
3950,Silent Horizon (2003),Romance,135.86,2003,138,9.3,7.5,0.16,39423,0.72,160154,37.24,430.75
3951,Quantum Whisper (2002),Thriller,191.79,2002,89,4.5,5.2,-0.48,23162,0.95,6481,20.39,561.76
3952,Final Odyssey (2001),Adventure,155.08,2001,93,4.7,8.0,0.7,15771,0.42,50375,22.66,411.97
3953,Neon Shadow (2007),Sci-Fi,122.78,2007,118,9.7,5.2,0.61,18262,0.66,138792,44.43,340.49
3954,Dark Storm (2022),Romance,198.17,2022,120,6.8,6.0,-0.8,46783,0.41,172494,33.9,498.61
3955,Quantum Whisper (2008),Thriller,56.74,2008,179,5.4,5.3,0.29,24019,0.61,70184,40.76,322.84
3956,Quantum Echo (2001),Action,17.16,2001,104,8.5,5.4,0.44,32522,0.44,155608,11.18,156.09
3957,Eternal Horizon (2013),Action,11.27,2013,165,5.5,4.0,0.43,1210,0.89,137299,47.64,173.77
3958,Lost Echo (2013),Comedy,143.58,2013,168,8.2,9.1,0.45,28526,0.48,15758,20.58,375.29
3959,Fallen Frontier (2003),Drama,166.9,2003,176,8.9,5.7,-0.66,24345,0.59,72047,37.95,459.29
3960,Final Legacy (2005),Action,128.84,2005,169,8.5,4.5,-0.37,5392,0.59,109354,8.65,282.72
3961,Dark Mirage (2010),Horror,181.48,2010,167,5.6,4.5,0.69,36495,0.91,29270,20.64,651.42
3962,Silent Labyrinth (2002),Thriller,141.11,2002,147,6.3,7.2,0.8,17614,0.83,121907,39.63,408.53
3963,Dark Journey (2007),Romance,77.34,2007,151,6.4,9.8,-0.44,23304,0.34,85217,17.9,172.68
3964,Quantum Code (2002),Sci-Fi,40.35,2002,114,6.8,4.8,-0.95,40700,0.35,172233,53.06,82.52
3965,Hidden Rebellion (2013),Romance,185.31,2013,153,5.0,4.6,0.72,39460,0.69,159512,40.35,714.65
3966,Crimson Legacy (2012),Comedy,25.2,2012,154,6.6,6.5,-0.25,42069,0.6,45504,52.48,12.59
3967,Hidden Whisper (2012),Adventure,110.88,2012,87,7.0,7.3,-0.34,18351,0.49,92811,24.93,303.01
3968,Neon Odyssey (2001),Romance,66.23,2001,133,7.1,5.7,-0.31,34826,0.85,151790,3.97,86.66
3969,Hidden Frontier (2012),Action,57.93,2012,126,8.8,5.8,-0.17,43979,0.39,84982,35.42,5.0
3970,Eternal Frontier (2018),Romance,130.94,2018,108,7.0,6.5,-0.24,38525,0.98,146748,21.67,385.8
3971,Quantum Journey (2005),Action,50.09,2005,128,5.3,5.8,0.13,17113,0.32,26240,27.99,71.58
3972,Silver Labyrinth (2015),Action,183.69,2015,85,7.8,9.3,-0.84,23865,0.38,100768,41.5,317.4
3973,Eternal Echo (2001),Drama,84.18,2001,138,8.6,4.2,0.94,6024,0.52,144909,42.64,301.64
3974,Infinite Code (2007),Comedy,137.09,2007,136,5.9,5.4,0.87,45912,0.66,76812,3.6,479.54
3975,Golden Storm (2016),Horror,146.91,2016,120,7.7,8.7,0.87,42000,0.45,37473,46.62,574.23
3976,Dark Legacy (2022),Horror,138.17,2022,163,4.9,8.8,0.76,3374,0.82,15095,30.62,374.16
3977,Fallen Journey (2001),Thriller,181.16,2001,122,6.0,4.6,0.32,41289,0.55,194710,34.29,631.75
3978,Quantum Mirage (2009),Horror,50.07,2009,128,9.3,9.6,-0.56,7457,0.33,1435,19.28,94.66
3979,Dark Journey (2015),Action,21.78,2015,166,9.3,8.0,-0.9,19576,0.91,44300,26.41,119.36
3980,Midnight Horizon (2005),Sci-Fi,15.82,2005,171,7.3,5.6,-0.8,29698,0.96,148085,43.2,154.92
3981,Eternal Labyrinth (2001),Comedy,176.18,2001,131,8.1,6.6,-0.35,11761,0.73,57248,47.05,480.35
3982,Midnight Shadow (2001),Thriller,194.79,2001,113,9.0,5.7,0.01,38492,0.86,84617,24.45,698.51
3983,Dark Echo (2012),Horror,63.99,2012,135,9.6,4.9,0.99,27974,0.38,123817,42.08,320.27
3984,Broken Horizon (2023),Horror,140.24,2023,125,6.8,5.7,-0.13,28483,0.49,25478,16.97,277.63
3985,Golden Code (2014),Sci-Fi,6.74,2014,170,7.3,7.4,0.05,13211,0.53,47418,50.26,74.55
3986,Quantum Journey (2001),Romance,41.78,2001,148,6.4,8.8,0.39,40034,0.97,13203,37.37,219.96
3987,Crimson Horizon (2006),Comedy,139.41,2006,172,4.4,6.1,-0.64,10590,0.66,75774,46.96,246.17
3988,Dark Echo (2002),Sci-Fi,17.85,2002,132,6.5,6.0,0.87,33271,0.31,60741,29.67,141.3
3989,Hidden Journey (2007),Horror,96.36,2007,161,8.6,6.7,0.06,13256,0.57,114488,15.29,281.9
3990,Infinite Odyssey (2022),Comedy,134.2,2022,106,8.7,7.7,-0.45,5259,0.31,124969,26.9,280.19
3991,Eternal Mirage (2013),Comedy,154.36,2013,101,9.2,8.4,0.87,28701,0.47,35186,24.13,455.75
3992,Dark Echo (2023),Horror,93.49,2023,170,4.3,5.9,0.25,37901,0.62,15768,21.3,267.67
3993,Lost Frontier (2022),Romance,127.91,2022,89,7.1,7.4,-0.03,7861,0.53,143285,14.31,398.91
3994,Silver Frontier (2021),Romance,110.22,2021,145,4.6,6.3,0.16,3067,0.32,184272,46.03,148.21
3995,Eternal Odyssey (2006),Horror,15.2,2006,173,5.2,8.2,0.5,10677,0.38,106464,7.01,188.1
3996,Fallen Storm (2020),Comedy,149.85,2020,90,9.2,5.0,-0.69,36417,0.69,78234,53.48,390.35
3997,Neon Empire (2006),Sci-Fi,38.61,2006,137,6.9,5.5,0.73,24711,0.79,50792,12.15,329.16
3998,Lost Empire (2000),Drama,11.2,2000,165,8.4,6.5,0.92,33077,0.58,77932,58.83,70.36
3999,Dark Shadow (2016),Action,92.98,2016,179,4.4,9.2,0.13,47671,0.81,46170,59.33,349.61
4000,Quantum Code (2008),Romance,173.8,2008,101,6.4,7.3,0.36,47446,0.41,24585,25.11,660.14
4001,Fallen Echo (2020),Horror,34.41,2020,143,7.9,9.6,0.72,40106,0.39,161845,59.29,223.12
4002,Dark Empire (2012),Adventure,7.51,2012,123,4.8,4.6,-0.25,1857,0.89,105722,52.41,141.18
4003,Dark Dream (2020),Drama,26.45,2020,138,5.9,6.7,0.99,23112,0.54,73023,6.78,273.35
4004,Hidden Dream (2018),Romance,75.91,2018,132,4.4,6.4,0.36,22499,0.6,71311,56.95,295.2
